index,client_iso_time,server_time_ms,q0,q1,q2,q3,roll_deg,pitch_deg,yaw_deg,latency_es_ms,latency_sc_ms,latency_total_ms
934,2026-04-07T10:50:32.857Z,1775559033217,0.998231,-0.005895,-0.010143,-0.005036,-0.6686,-1.1637,-0.5693,135,-360,-225
935,2026-04-07T10:50:32.883Z,1775559033243,0.998231,-0.005856,-0.010161,-0.005047,-0.6641,-1.1658,-0.5706,135,-360,-225
936,2026-04-07T10:50:32.958Z,1775559033318,0.998231,-0.005890,-0.010122,-0.005054,-0.6680,-1.1613,-0.5714,135,-360,-225
937,2026-04-07T10:50:32.985Z,1775559033345,0.998231,-0.005839,-0.010115,-0.005060,-0.6622,-1.1605,-0.5722,135,-360,-225
938,2026-04-07T10:50:33.056Z,1775559033416,0.998231,-0.005838,-0.010125,-0.005063,-0.6621,-1.1617,-0.5725,135,-360,-225
939,2026-04-07T10:50:33.081Z,1775559033442,0.998231,-0.005855,-0.010126,-0.005052,-0.6640,-1.1618,-0.5712,135,-361,-226
940,2026-04-07T10:50:33.157Z,1775559033516,0.998231,-0.005904,-0.010095,-0.005035,-0.6697,-1.1582,-0.5692,135,-359,-224
941,2026-04-07T10:50:33.183Z,1775559033543,0.998230,-0.005986,-0.010116,-0.005038,-0.6790,-1.1607,-0.5695,135,-360,-225
942,2026-04-07T10:50:33.257Z,1775559033617,0.998230,-0.005997,-0.010201,-0.005044,-0.6803,-1.1704,-0.5701,135,-360,-225
943,2026-04-07T10:50:33.285Z,1775559033646,0.998229,-0.005971,-0.010252,-0.005035,-0.6773,-1.1762,-0.5691,135,-361,-226
944,2026-04-07T10:50:33.358Z,1775559033718,0.998230,-0.005945,-0.010173,-0.005018,-0.6743,-1.1672,-0.5672,135,-360,-225
945,2026-04-07T10:50:33.384Z,1775559033744,0.998230,-0.005895,-0.010196,-0.005013,-0.6686,-1.1698,-0.5667,135,-360,-225
946,2026-04-07T10:50:33.460Z,1775559033820,0.998230,-0.005837,-0.010213,-0.005018,-0.6620,-1.1717,-0.5673,135,-360,-225
947,2026-04-07T10:50:33.488Z,1775559033848,0.998230,-0.005854,-0.010220,-0.005009,-0.6639,-1.1725,-0.5662,135,-360,-225
948,2026-04-07T10:50:33.560Z,1775559033920,0.998230,-0.005877,-0.010238,-0.005009,-0.6665,-1.1746,-0.5662,135,-360,-225
949,2026-04-07T10:50:33.602Z,1775559033959,0.998229,-0.005975,-0.010245,-0.005008,-0.6778,-1.1754,-0.5660,135,-357,-222
950,2026-04-07T10:50:33.658Z,1775559034018,0.998229,-0.005964,-0.010258,-0.005015,-0.6765,-1.1769,-0.5668,135,-360,-225
951,2026-04-07T10:50:33.685Z,1775559034045,0.998229,-0.005965,-0.010300,-0.005009,-0.6766,-1.1817,-0.5661,135,-360,-225
952,2026-04-07T10:50:33.758Z,1775559034116,0.998230,-0.005910,-0.010232,-0.005018,-0.6703,-1.1739,-0.5672,135,-358,-223
953,2026-04-07T10:50:33.782Z,1775559034143,0.998230,-0.005837,-0.010229,-0.005021,-0.6620,-1.1735,-0.5676,135,-361,-226
954,2026-04-07T10:50:33.857Z,1775559034218,0.998230,-0.005831,-0.010282,-0.005013,-0.6612,-1.1796,-0.5667,135,-361,-226
955,2026-04-07T10:50:33.885Z,1775559034244,0.998231,-0.005791,-0.010226,-0.005003,-0.6567,-1.1731,-0.5656,135,-359,-224
956,2026-04-07T10:50:33.958Z,1775559034316,0.998230,-0.005822,-0.010252,-0.005007,-0.6602,-1.1761,-0.5660,135,-358,-223
957,2026-04-07T10:50:33.982Z,1775559034342,0.998230,-0.005836,-0.010238,-0.005013,-0.6618,-1.1745,-0.5667,135,-360,-225
958,2026-04-07T10:50:34.056Z,1775559034416,0.998230,-0.005912,-0.010220,-0.005001,-0.6706,-1.1725,-0.5653,135,-360,-225
959,2026-04-07T10:50:34.085Z,1775559034442,0.998230,-0.005892,-0.010237,-0.005005,-0.6683,-1.1745,-0.5657,135,-357,-222
960,2026-04-07T10:50:34.159Z,1775559034519,0.998229,-0.005929,-0.010304,-0.005001,-0.6725,-1.1821,-0.5652,135,-360,-225
961,2026-04-07T10:50:34.188Z,1775559034547,0.998229,-0.005878,-0.010309,-0.004999,-0.6666,-1.1827,-0.5650,135,-359,-224
962,2026-04-07T10:50:34.324Z,1775559034683,0.998230,-0.005861,-0.010222,-0.005003,-0.6647,-1.1727,-0.5655,135,-359,-224
963,2026-04-07T10:50:34.329Z,1775559034683,0.998230,-0.005918,-0.010204,-0.005006,-0.6713,-1.1707,-0.5658,135,-354,-219
964,2026-04-07T10:50:34.352Z,1775559034711,0.998230,-0.005889,-0.010223,-0.005014,-0.6679,-1.1729,-0.5668,135,-359,-224
965,2026-04-07T10:50:34.388Z,1775559034747,0.998230,-0.005846,-0.010214,-0.005027,-0.6630,-1.1718,-0.5683,135,-359,-224
966,2026-04-07T10:50:34.458Z,1775559034818,0.998230,-0.005895,-0.010254,-0.005033,-0.6686,-1.1764,-0.5689,135,-360,-225
967,2026-04-07T10:50:34.486Z,1775559034846,0.998229,-0.005957,-0.010269,-0.005021,-0.6757,-1.1782,-0.5675,135,-360,-225
968,2026-04-07T10:50:34.565Z,1775559034923,0.998229,-0.005957,-0.010318,-0.005021,-0.6756,-1.1838,-0.5674,135,-358,-223
969,2026-04-07T10:50:34.593Z,1775559034951,0.998229,-0.005986,-0.010299,-0.005024,-0.6790,-1.1816,-0.5678,135,-358,-223
970,2026-04-07T10:50:34.668Z,1775559035027,0.998228,-0.006046,-0.010309,-0.005041,-0.6858,-1.1828,-0.5696,135,-359,-224
971,2026-04-07T10:50:34.717Z,1775559035057,0.998228,-0.005995,-0.010356,-0.005047,-0.6799,-1.1882,-0.5703,135,-340,-205
972,2026-04-07T10:50:34.766Z,1775559035126,0.998228,-0.005907,-0.010399,-0.005041,-0.6698,-1.1930,-0.5697,135,-360,-225
973,2026-04-07T10:50:34.803Z,1775559035163,0.998228,-0.005940,-0.010408,-0.005044,-0.6736,-1.1941,-0.5700,135,-360,-225
974,2026-04-07T10:50:34.840Z,1775559035197,0.998228,-0.006036,-0.010361,-0.005041,-0.6846,-1.1888,-0.5696,135,-357,-222
975,2026-04-07T10:50:34.918Z,1775559035279,0.998228,-0.006033,-0.010294,-0.005048,-0.6843,-1.1811,-0.5704,135,-361,-226
976,2026-04-07T10:50:34.947Z,1775559035307,0.998228,-0.006000,-0.010382,-0.005027,-0.6805,-1.1911,-0.5680,135,-360,-225
977,2026-04-07T10:50:35.018Z,1775559035378,0.998228,-0.005960,-0.010377,-0.005026,-0.6759,-1.1905,-0.5680,135,-360,-225
978,2026-04-07T10:50:35.050Z,1775559035411,0.998229,-0.005941,-0.010296,-0.005037,-0.6738,-1.1813,-0.5693,135,-361,-226
979,2026-04-07T10:50:35.087Z,1775559035447,0.998229,-0.005891,-0.010277,-0.005042,-0.6681,-1.1791,-0.5699,135,-360,-225
980,2026-04-07T10:50:35.170Z,1775559035529,0.998230,-0.005961,-0.010165,-0.005047,-0.6761,-1.1663,-0.5705,135,-359,-224
981,2026-04-07T10:50:35.201Z,1775559035561,0.998230,-0.005910,-0.010224,-0.005048,-0.6703,-1.1730,-0.5706,135,-360,-225
982,2026-04-07T10:50:35.237Z,1775559035595,0.998230,-0.005983,-0.010163,-0.005050,-0.6787,-1.1661,-0.5708,135,-358,-223
983,2026-04-07T10:50:35.310Z,1775559035671,0.998229,-0.006027,-0.010187,-0.005056,-0.6837,-1.1688,-0.5714,135,-361,-226
984,2026-04-07T10:50:35.339Z,1775559035699,0.998230,-0.006018,-0.010172,-0.005039,-0.6827,-1.1671,-0.5695,135,-360,-225
985,2026-04-07T10:50:35.413Z,1775559035770,0.998229,-0.005955,-0.010280,-0.005041,-0.6754,-1.1794,-0.5697,135,-357,-222
986,2026-04-07T10:50:35.441Z,1775559035801,0.998229,-0.005935,-0.010273,-0.005039,-0.6731,-1.1786,-0.5695,135,-360,-225
987,2026-04-07T10:50:35.515Z,1775559035871,0.998228,-0.005978,-0.010335,-0.005028,-0.6780,-1.1857,-0.5682,135,-356,-221
988,2026-04-07T10:50:35.547Z,1775559035908,0.998228,-0.005966,-0.010384,-0.005028,-0.6766,-1.1913,-0.5682,135,-361,-226
989,2026-04-07T10:50:35.613Z,1775559035973,0.998228,-0.006035,-0.010286,-0.005038,-0.6846,-1.1802,-0.5693,135,-360,-225
990,2026-04-07T10:50:35.643Z,1775559036001,0.998230,-0.005896,-0.010237,-0.005043,-0.6687,-1.1745,-0.5701,135,-358,-223
991,2026-04-07T10:50:35.711Z,1775559036071,0.998230,-0.005910,-0.010207,-0.005021,-0.6703,-1.1710,-0.5676,135,-360,-225
992,2026-04-07T10:50:35.758Z,1775559036109,0.998230,-0.005906,-0.010194,-0.005033,-0.6699,-1.1696,-0.5689,135,-351,-216
993,2026-04-07T10:50:35.812Z,1775559036172,0.998229,-0.005876,-0.010354,-0.005031,-0.6663,-1.1879,-0.5686,135,-360,-225
994,2026-04-07T10:50:35.839Z,1775559036199,0.998229,-0.005831,-0.010409,-0.005012,-0.6612,-1.1941,-0.5665,135,-360,-225
995,2026-04-07T10:50:35.909Z,1775559036268,0.998229,-0.005752,-0.010414,-0.005003,-0.6521,-1.1946,-0.5656,135,-359,-224
996,2026-04-07T10:50:35.945Z,1775559036306,0.998229,-0.005760,-0.010399,-0.005012,-0.6531,-1.1929,-0.5666,135,-361,-226
997,2026-04-07T10:50:36.013Z,1775559036373,0.998228,-0.005798,-0.010450,-0.005015,-0.6574,-1.1988,-0.5668,135,-360,-225
998,2026-04-07T10:50:36.051Z,1775559036411,0.998229,-0.005817,-0.010395,-0.005010,-0.6596,-1.1925,-0.5663,135,-360,-225
999,2026-04-07T10:50:36.115Z,1775559036475,0.998229,-0.005730,-0.010411,-0.005005,-0.6496,-1.1943,-0.5658,135,-360,-225
1000,2026-04-07T10:50:36.142Z,1775559036502,0.998230,-0.005676,-0.010388,-0.005018,-0.6435,-1.1916,-0.5674,135,-360,-225
1001,2026-04-07T10:50:36.213Z,1775559036572,0.998229,-0.005704,-0.010386,-0.005015,-0.6467,-1.1914,-0.5670,135,-359,-224
1002,2026-04-07T10:50:36.256Z,1775559036604,0.998229,-0.005714,-0.010425,-0.005013,-0.6478,-1.1959,-0.5667,135,-348,-213
1003,2026-04-07T10:50:36.527Z,1775559036886,0.998230,-0.005736,-0.010338,-0.005015,-0.6503,-1.1859,-0.5670,135,-359,-224
1004,2026-04-07T10:50:36.531Z,1775559036886,0.998230,-0.005743,-0.010347,-0.005012,-0.6511,-1.1870,-0.5666,135,-355,-220
1005,2026-04-07T10:50:36.535Z,1775559036886,0.998229,-0.005658,-0.010418,-0.005002,-0.6414,-1.1950,-0.5655,135,-351,-216
1006,2026-04-07T10:50:36.538Z,1775559036886,0.998229,-0.005684,-0.010415,-0.004998,-0.6444,-1.1947,-0.5651,135,-348,-213
1007,2026-04-07T10:50:36.541Z,1775559036886,0.998230,-0.005711,-0.010373,-0.004998,-0.6475,-1.1899,-0.5651,135,-345,-210
1008,2026-04-07T10:50:36.563Z,1775559036922,0.998229,-0.005740,-0.010464,-0.004998,-0.6508,-1.2003,-0.5650,135,-359,-224
1009,2026-04-07T10:50:36.590Z,1775559036950,0.998229,-0.005839,-0.010400,-0.004994,-0.6621,-1.1931,-0.5644,135,-361,-226
1010,2026-04-07T10:50:36.721Z,1775559037081,0.998229,-0.005900,-0.010343,-0.004994,-0.6691,-1.1866,-0.5644,30,-360,-330
1011,2026-04-07T10:50:36.724Z,1775559037081,0.998229,-0.005924,-0.010360,-0.004990,-0.6719,-1.1885,-0.5639,30,-357,-327
1012,2026-04-07T10:50:36.758Z,1775559037117,0.998229,-0.005933,-0.010281,-0.005004,-0.6729,-1.1795,-0.5655,30,-359,-329
1013,2026-04-07T10:50:36.795Z,1775559037153,0.998229,-0.005953,-0.010280,-0.005011,-0.6752,-1.1794,-0.5663,30,-358,-328
1014,2026-04-07T10:50:36.863Z,1775559037224,0.998230,-0.005802,-0.010331,-0.004994,-0.6579,-1.1852,-0.5645,30,-361,-331
1015,2026-04-07T10:50:36.903Z,1775559037255,0.998230,-0.005751,-0.010345,-0.005011,-0.6521,-1.1867,-0.5665,30,-352,-322
1016,2026-04-07T10:50:36.966Z,1775559037326,0.998229,-0.005752,-0.010389,-0.004999,-0.6522,-1.1918,-0.5651,30,-360,-330
1017,2026-04-07T10:50:36.994Z,1775559037355,0.998230,-0.005745,-0.010363,-0.004995,-0.6514,-1.1888,-0.5647,30,-361,-331
1018,2026-04-07T10:50:37.063Z,1775559037423,0.998229,-0.005724,-0.010375,-0.005006,-0.6490,-1.1902,-0.5660,30,-360,-330
1019,2026-04-07T10:50:37.091Z,1775559037451,0.998230,-0.005856,-0.010274,-0.005016,-0.6641,-1.1787,-0.5670,30,-360,-330
1020,2026-04-07T10:50:37.163Z,1775559037523,0.998230,-0.005863,-0.010225,-0.005021,-0.6649,-1.1731,-0.5676,30,-360,-330
1021,2026-04-07T10:50:37.201Z,1775559037560,0.998230,-0.005826,-0.010232,-0.005018,-0.6607,-1.1739,-0.5673,30,-359,-329
1022,2026-04-07T10:50:37.267Z,1775559037627,0.998230,-0.005866,-0.010227,-0.005018,-0.6653,-1.1733,-0.5673,30,-360,-330
1023,2026-04-07T10:50:37.298Z,1775559037659,0.998230,-0.005886,-0.010246,-0.005026,-0.6675,-1.1755,-0.5681,30,-361,-331
1024,2026-04-07T10:50:37.370Z,1775559037730,0.998231,-0.005787,-0.010199,-0.005023,-0.6562,-1.1701,-0.5679,30,-360,-330
1025,2026-04-07T10:50:37.401Z,1775559037762,0.998231,-0.005817,-0.010173,-0.005019,-0.6597,-1.1671,-0.5675,30,-361,-331
1026,2026-04-07T10:50:37.432Z,1775559037792,0.998230,-0.005870,-0.010273,-0.005032,-0.6657,-1.1786,-0.5688,30,-360,-330
1027,2026-04-07T10:50:37.515Z,1775559037873,0.998230,-0.005804,-0.010238,-0.005037,-0.6582,-1.1745,-0.5695,30,-358,-328
1028,2026-04-07T10:50:37.546Z,1775559037905,0.998230,-0.005864,-0.010204,-0.005025,-0.6651,-1.1707,-0.5681,30,-359,-329
1029,2026-04-07T10:50:37.621Z,1775559037981,0.998230,-0.005810,-0.010245,-0.005017,-0.6589,-1.1753,-0.5672,30,-360,-330
1030,2026-04-07T10:50:37.648Z,1775559038008,0.998230,-0.005857,-0.010261,-0.005016,-0.6642,-1.1772,-0.5670,30,-360,-330
1031,2026-04-07T10:50:37.712Z,1775559038073,0.998230,-0.005825,-0.010246,-0.005024,-0.6606,-1.1755,-0.5680,30,-361,-331
1032,2026-04-07T10:50:37.749Z,1775559038109,0.998231,-0.005773,-0.010229,-0.005025,-0.6546,-1.1735,-0.5682,30,-360,-330
1033,2026-04-07T10:50:37.788Z,1775559038147,0.998230,-0.005731,-0.010327,-0.005014,-0.6498,-1.1847,-0.5669,30,-359,-329
1034,2026-04-07T10:50:37.861Z,1775559038222,0.998229,-0.005823,-0.010335,-0.005034,-0.6603,-1.1856,-0.5691,30,-361,-331
1035,2026-04-07T10:50:37.897Z,1775559038257,0.998228,-0.005848,-0.010440,-0.005051,-0.6631,-1.1977,-0.5709,30,-360,-330
1036,2026-04-07T10:50:37.966Z,1775559038327,0.998229,-0.005814,-0.010376,-0.005058,-0.6592,-1.1904,-0.5718,30,-361,-331
1037,2026-04-07T10:50:37.995Z,1775559038356,0.998228,-0.005809,-0.010404,-0.005065,-0.6586,-1.1936,-0.5726,30,-361,-331
1038,2026-04-07T10:50:38.062Z,1775559038422,0.998230,-0.005810,-0.010306,-0.005066,-0.6588,-1.1823,-0.5728,30,-360,-330
1039,2026-04-07T10:50:38.091Z,1775559038451,0.998229,-0.005902,-0.010268,-0.005067,-0.6693,-1.1781,-0.5728,30,-360,-330
1040,2026-04-07T10:50:38.160Z,1775559038520,0.998229,-0.005990,-0.010231,-0.005065,-0.6794,-1.1739,-0.5725,30,-360,-330
1041,2026-04-07T10:50:38.193Z,1775559038553,0.998229,-0.005989,-0.010268,-0.005055,-0.6793,-1.1781,-0.5713,30,-360,-330
1042,2026-04-07T10:50:38.268Z,1775559038627,0.998229,-0.005932,-0.010285,-0.005051,-0.6728,-1.1800,-0.5709,30,-359,-329
1043,2026-04-07T10:50:38.297Z,1775559038656,0.998230,-0.005863,-0.010281,-0.005038,-0.6649,-1.1795,-0.5695,30,-359,-329
1044,2026-04-07T10:50:38.367Z,1775559038727,0.998229,-0.005961,-0.010263,-0.005046,-0.6761,-1.1775,-0.5703,30,-360,-330
1045,2026-04-07T10:50:38.403Z,1775559038763,0.998230,-0.005924,-0.010197,-0.005042,-0.6719,-1.1699,-0.5700,30,-360,-330
1046,2026-04-07T10:50:38.437Z,1775559038797,0.998231,-0.005922,-0.010144,-0.005046,-0.6717,-1.1639,-0.5704,30,-360,-330
1047,2026-04-07T10:50:38.525Z,1775559038885,0.998230,-0.005850,-0.010232,-0.005062,-0.6634,-1.1739,-0.5723,30,-360,-330
1048,2026-04-07T10:50:38.557Z,1775559038917,0.998231,-0.005785,-0.010163,-0.005062,-0.6560,-1.1660,-0.5724,30,-360,-330
1049,2026-04-07T10:50:38.589Z,1775559038949,0.998230,-0.005807,-0.010285,-0.005066,-0.6584,-1.1799,-0.5728,30,-360,-330
1050,2026-04-07T10:50:38.652Z,1775559039012,0.998230,-0.005759,-0.010324,-0.005061,-0.6529,-1.1844,-0.5722,30,-360,-330
1051,2026-04-07T10:50:38.765Z,1775559039125,0.998230,-0.005785,-0.010288,-0.005062,-0.6559,-1.1803,-0.5723,30,-360,-330
1052,2026-04-07T10:50:38.770Z,1775559039126,0.998230,-0.005761,-0.010297,-0.005060,-0.6532,-1.1813,-0.5721,30,-356,-326
1053,2026-04-07T10:50:38.794Z,1775559039153,0.998229,-0.005770,-0.010382,-0.005061,-0.6542,-1.1910,-0.5722,30,-359,-329
1054,2026-04-07T10:50:38.897Z,1775559039228,0.998229,-0.005810,-0.010336,-0.005041,-0.6588,-1.1858,-0.5699,30,-331,-301
1055,2026-04-07T10:50:38.994Z,1775559039258,0.998228,-0.005908,-0.010369,-0.005035,-0.6700,-1.1896,-0.5691,30,-264,-234
1056,2026-04-07T10:50:38.997Z,1775559039333,0.998229,-0.005942,-0.010327,-0.005036,-0.6739,-1.1848,-0.5692,30,-336,-306
1057,2026-04-07T10:50:39.015Z,1775559039362,0.998228,-0.005995,-0.010376,-0.005024,-0.6799,-1.1904,-0.5677,30,-347,-317
1058,2026-04-07T10:50:39.043Z,1775559039402,0.998228,-0.005985,-0.010338,-0.005036,-0.6788,-1.1861,-0.5691,30,-359,-329
1059,2026-04-07T10:50:39.116Z,1775559039473,0.998229,-0.005882,-0.010337,-0.005029,-0.6670,-1.1859,-0.5684,30,-357,-327
1060,2026-04-07T10:50:39.146Z,1775559039506,0.998230,-0.005784,-0.010336,-0.005029,-0.6558,-1.1857,-0.5685,30,-360,-330
1061,2026-04-07T10:50:39.212Z,1775559039571,0.998229,-0.005754,-0.010365,-0.005025,-0.6524,-1.1890,-0.5681,30,-359,-329
1062,2026-04-07T10:50:39.248Z,1775559039606,0.998229,-0.005705,-0.010389,-0.005033,-0.6467,-1.1918,-0.5691,30,-358,-328
1063,2026-04-07T10:50:39.310Z,1775559039670,0.998230,-0.005732,-0.010344,-0.005032,-0.6499,-1.1866,-0.5689,30,-360,-330
1064,2026-04-07T10:50:39.346Z,1775559039706,0.998231,-0.005762,-0.010261,-0.005016,-0.6534,-1.1771,-0.5671,30,-360,-330
1065,2026-04-07T10:50:39.407Z,1775559039767,0.998229,-0.005756,-0.010375,-0.005025,-0.6526,-1.1902,-0.5681,30,-360,-330
1066,2026-04-07T10:50:39.436Z,1775559039795,0.998228,-0.005847,-0.010409,-0.005025,-0.6630,-1.1941,-0.5680,30,-359,-329
1067,2026-04-07T10:50:39.516Z,1775559039876,0.998229,-0.005847,-0.010330,-0.005042,-0.6630,-1.1851,-0.5700,30,-360,-330
1068,2026-04-07T10:50:39.547Z,1775559039906,0.998229,-0.005921,-0.010306,-0.005040,-0.6715,-1.1824,-0.5697,30,-359,-329
1069,2026-04-07T10:50:39.609Z,1775559039969,0.998229,-0.005950,-0.010269,-0.005052,-0.6748,-1.1782,-0.5710,30,-360,-330
1070,2026-04-07T10:50:39.654Z,1775559040007,0.998229,-0.005973,-0.010267,-0.005054,-0.6775,-1.1780,-0.5712,30,-353,-323
1071,2026-04-07T10:50:39.713Z,1775559040073,0.998228,-0.006051,-0.010362,-0.005044,-0.6863,-1.1889,-0.5699,30,-360,-330
1072,2026-04-07T10:50:39.740Z,1775559040100,0.998228,-0.005995,-0.010350,-0.005054,-0.6799,-1.1875,-0.5711,30,-360,-330
